,posts,sentiment
298,i know some 5-6yrs didnt go back. These jhk few weeks kpkb liao,-0.1
299,"lol. if harry is so good, how come he let his goondu son take over and screw it up?",0.75
300, to wear a mask when going outside,0.0
301,can jail the minister for not noticing the problem?,-0.1
302,"i believe 5000 testing is just a smoke bomb lah.with 300k(construction bangala) + 900k (other cleaner bangala), easily 10-15% (30-100k)oredi infectedgov gamble using 14days isolation,  majority of the 10-15% oredi infected(30k-100k) would self heal lah within the isolation.",0.15416666666666667
303,Pretty much.,0.225
304,-in-world,0.0
305,upz for Wan bao to notice,-0.2
306,Why u think they suspend BMT now for a month to free up beds and space????,0.4
307,Sorry what is grassroots?草根。。 Mean for u to spit on and pee on.,-0.40625
308,Well done Taiwan. Got balls. Go after the useless tedros go go,-0.5
309,"should'nt this be the first thing GOV shd be doing since three mths ago?Back in early Feb, MOM even warned employers not to send their workers for swab test~ Employers who send healthy workers to hospitals for Covid-19 test may get work pass privileges suspended, warns MOM",0.2833333333333333
310,healthy dun need to wear mask,0.5
311,"like that they go back anything happen msia can point finger back at us say ""ay i thot u tested them already how come still got positive cases salah la""knn cunning dogYa cunning.  Thanks to pappy FT/FW open leg policy, we kena ransom.",0.06103896103896104
312,Wahh knn they give them $100 per day. Isn't that more than their pay?Sent from 你是我的小啊小苹果儿怎么爱你都不嫌多红红的小脸儿温暖我的心窝点亮我生命的火火火火火火 using GAGT,0.5
313,Jin satki man. Record breaker. ,0.0
314,"Totally unacceptable. i understand it is probably to save cost but if it is not counted towards case numbers, it feels like as tho they are downplaying and manipulating the numbers.Do whatever that rocks their boat but I've no more faith with this Gov.69.9% does. And I suspect in this coming GE, more than 70% will.",0.08333333333333333
315,"-wo...gy-jo-teo/When asked in Parliament on Monday (May 4) whether the government will consider issuing an apology to migrant workers in Singapore on the Covid-19 outbreak in dormitories, Manpower Minister Josephine Teo said that none of the workers she interacted with have demanded an apology.Teo said that based on interactions and feedback she received from migrant workers, they instead ask about the present situation, how not to fall sick, and if they do, how to ensure their wages are paid.Singapore's migrant worker community has come under focus during the Covid-19 outbreak, with 90 per cent of the country's 18,205 cases concentrated amongst work permit holders.eo was responding to a question posed by Nominated Member of Parliament (NMP) Anthea Ong:""Will the government consider issuing an apology to the migrant workers, given the dismal conditions that they are currently in, because the conditions of the dormitories and all the other conditions? Especially now that they're in complete lockdown, for the sake and safety of Singaporeans.""Responding to Ong, Teo replied that she had not come across any migrant workers asking for an apology:""Ms. Anthea Ong asked about an apology. We interact very closely with the workers themselves, on a very regular basis at the dormitories, and even outside the dormitories whenever I'll ask teams, you know, follow up on their requests and feedback.I think what they’re focused on is how we can help them to handle this present situation, not fall sick, and if they fall sick, help take care of them, how to look after their wages being paid, how to ensure that they can send money home.These are the things that they have asked of us. I have not come across one single migrant worker himself that has demanded an apology.""Use her brain to think, who dares?? Doesn't take a genius to know right? Now is near election period and she can say this, what kind of insensitive remark she will come out with after the election this year? Last round was no need big space to have s.ex right?",-0.048392857142857154
316,on hindsight they shouldn't have been sleeping in parliament.,0.0
317,Kumgong gotch nose limits...Sent from Samsung SM-A307GN using GAGT,0.0
318,We charge to herd immunity means good control,0.7
319,Wow must really thanks Jo Teo...our taxpayers hard earned $$money well spent !,-0.02916666666666666
320,I think Pap need 1000 ministers. Population too big to handle already. Then the wages for all the ministers will be in billions of dollars per year.......     ,0.0
321,"Feedback from their new customers has been very positive, Khaw said. -forei...rmitories/I have been to some of the central kitchens preparing meals for FWs. It is mostly rice with watery curry gravy & vegetables and maybe a small piece of meat. I estimate the cost of each meal to be less than $1. Very little nutritional value...but what can you expect when the dorm operators want to make a profit off the $250 per worker rental? We are doing the right thing to provide nutritious and tasty meals to the FWs now via SATS, Neo Catering, etc.I hope the government will recover the increased costs from the dorm operators.At very least the rental for the period should go to the government rather than the dorm operators",0.018568422318422324
322,"Lol... nvm I’ll stop here... peace out.

If it takes so much effort to help support the FWs, I think the FWs also don’t want lol. Nvm. Nvm.",0.6
323,"We are getting a realistic total of between 40-50 community cases every day for the past 2 weeks - by this I mean locals/PRs/LTVP/Work Pass and foreign workers living outside dormitories. This consistency does not point to any likelihood of a sharp drop soon. In fact, any lax in control measures will see the numbers spike.",-0.09226190476190477
324,"When govt says they absorb, it means peasants pay.........",0.0
325,Gan Bo Yong is a Taichi Master!! Just look at how he Taichi to LW. LOL!! The sian 1/2 look on LW face is epic!,0.5625
326,Wow that heels,0.1
327,"Eh. 20k locked in dorms. Massive breeding ground. Maciam cruise ship.Not as bad cos air circulation is better than on ship. But sad for these workers, their living condition like a jail.",-0.15999999999999998
328,That's what she said,0.0
329,piak piak with Sir?  Could be infected by the bikers. The special thread quite hot,0.3035714285714286
330,We have lots of abandoned schools. Can house them there. The schools have lots of empty classrooms and are walled up.Million dollar scholars who can't think out of the box. Only know how to scold sinkies.  Posted from PCWX using Me dic stinks,-0.2333333333333333
331,Silly...of coz they're not infected by FW in dorms...they don't fk in dorms  ,0.0
332,ah gui source can trust?,0.0
333,Lol the only issue Singaporeans care about are dollars and cents. That’s why “bread and butter” is so popular with politicians,0.4666666666666666
334,-Servi...s/default.aspxthe bangla cluster alone may overwhelm NCID... LOCKDOWN FOR LONG TIME CONSPERM,-0.05
335,Fake new??,-0.18181818181818182
336,"Stopped reading at will fix this up after COVID-19 , not BEFORE mah? ",0.0
337,"Do you think the govt didn’t think of these or considered but somehow it didn’t work out? If they are using Expo, I think it will be incredible that they did not consider other Mice venues. But given how they dropped the ball on worker dorms, I’m open to being surprised.",0.21875
338,My opinion is yes. Previously Sunday always been a calm/silent day for the case count reporting,-0.16666666666666666
339,Singapore Expo being prepared to house COVID-19 patients who have recovered but may still be infectious: Gan Kim Yong,0.0
340,"If the companies followed the regulations, you can't just suddenly bill them for a public service cost. Any penalization will also have to follow the current SOP set out for lapses occurred in maintaining these regulations. Changes will come, but you can't apply them retro-actively.

I understand the intentions/emotions behind giving punitive punishments to the ""one that cause it"" but there are other factors to consider, especially during this rough economic times.",-0.053125
341,"Was more to represent the scale of testing going on, because not everyone they test will be a confirmed case, which means even though on average they confirmed one case per minute, there's probably way more that was negative.",0.22499999999999998
342,"will FW from other country do this? is unfortunate this wasn't stress enoughis like any bad practice, education or persuasion won't help if it is urgentAt the work sites, it was not uncommon for the infected workers to take breaks together, share food and utensils. Likewise, infected workers from different dormitories had gathered during their rest days to socialise and shop, for example at Mustafa. Back in the dormitories, workers spent time with their friends, cooking, eating and relaxing together, said Teo.",-0.2607142857142857
343,"How many dormitories do we have in total? The rest not kena one, is the authority doing anything about it?Near my house jurong west have many, only 2 weeks ago, i saw a bangla fainted. Not surprised if there are cases out there in other dorms. They go mustafa after all.",0.13749999999999998
344,which means large community is still having infection but not tested la. since 90% of the test goes to the bangla  knn no wonder so daring to extend until 1 more month CB when the first month is not over yet.,0.32142857142857145
345,I wonder if at some point the government will simply block their access to the hospitals if the number of sick becomes too high.,-0.18476190476190477
346,Lesson learn is dont say stupid things and make stupid commentsKumlan people.,-0.7999999999999999
347,All you know is staying at NCID ,0.0
348,This time really jia lat!!20000!!!,0.390625
349,I smell corruption,0.0
350,3000 and upto 1k kerna is like 33%..So high. So should we expect up to 80k fw kerna??The math is there. As from the rest of the world testing n infected rate.,0.16
351, [\_of\_war\_apology\_statements\_issued\_by\_Japan](),0.0
352,"Because they said it’s not as serious as sars N not to wear mask when healthy So blame who?aiyoh, this shroder everytime also look for the bright angle to polish. because healthy dont need to wear mask, inviting all to go visit tourist locations to support economy.",0.3416666666666667
353,Waiting 4 pofma,0.0
354,We are coming!,0.0
355,Link please,0.0
356,"I think some of the local cases today will be this guy's family members. Quite difficult to link cases infected via malls, so if he really transmitted while out, it may take awhile to figure out.",-0.09999999999999999
357,Why? The disruption was too much?,0.2
358,See.. Sinkie cannot praise one. Praise only. Yaya papaya liaoz.Sent from Space using GAGT,0.0
359,"That is really unfair and also idiotic for you to say that... .. in the first place, you don't know where the banglas got their infection from..... they work hard day and night in their jobs, often doing OT to earn a bit more..... they travel in buses and MRT, go to malls, hawker centres, supermarkets, etc.... thus, it is also possible for them to be easily infected by some local people who are carrying the virus, agree?... .. and since their living quarters are so crowded, the problem is compounded... .. please have a thought for their plight !..... so please don't jump to wrong conclusions without thinking... well. luckily for them they are in SG. world class health care for them, FOC. From our pockets ",-0.04416666666666666
360,"should'nt this be the first thing GOV shd be doing since three mths ago?They took a gamble,  today show that they fail",-0.125
361,"Because this was in 1998, when Yugioh with my primary school friends was a thing. 😔",0.4
362,"But then again, when the CB came on, a substantial portion of the population lost their jobs or had difficulties in their jobs, but the govt then gave out payouts and encouraged other forms of support. 

This might skew the affected population to favour the PAP.",-0.125
363,Any reason why you’d classify all confirmed cases of Indian nationals after 31-3 as dort-related?,0.4
364,"Should lockdown immediately, hope tml got conference again.Sent from HUAWEI TRT-L21A using GAGTi support complete lockdown. this is out of control now",0.1
365,"Hah, just got the April 14 Update on my Whatsapp, I noted that they have slyly removed the 'Unlinked' tag, and have, instead, resorted to using 'Pending Contact Tracing': 114 ('unlinked' last used on 4th April). Guess they have read about us making a fuss about 'Unlinked' cases as well as the spike in number of infected warranted a change in nomenclature. Pretty subtle, didn't notice it till just now, don't blame me, I getting kind of long in the tooth liao.Now, with this virus running out of control, everyday we see something new...sometimes a flip or U-turn is the word, other times a change of terminology, and occasionally, a complete denial of the obvious. These are interesting times we live in, though I do wish it were something else that brought about the changes instead of this insidious disease.no leh. CNA still reported as 114 unlinked cases:-12639766",0.07982093663911845
366,"But I do believe it might not also, just so that they can focus more resources and attention on dom workers. Otherwise if touch wood community spread, not enough resources",0.25
367,"1712 is Minister? No sex, no age. Which minister 'disappear' these 2 days?",0.0
368,Better put Cisco or whatever to guard the place zzz,0.5
369,"There are 200k dorm workers. We are testing 20k per day? Even if they are all dorm works (which they are not), it'll take 10 days to test everyone.

I think it'll be at least 10 days till we see peak.",-0.3
370,"Logically, they scared foreign workers get upset and start another little india. Look at their numbers... in ancient china, even Cao Cao's army is smaller than this.",-0.015625
371,High bay song. Lower bay kan guang.Really do what also wrong. Lol,0.15333333333333335
372,"Have you considered maybe no worker will get it in the first place if everyone was wearing a mask while out at work? They brought the virus back. No matter, packing so many workers in a small space shouldn't have happened in the first place.",0.15
373,"They cut off at 12nn, so they give a preliminary number after collation from all the hospitals, and the specifics of the cases, such as nationality, linked clusters etc later today.",0.0
374,"But I don't think Sweden actively targeted the vulnerable, which is the key difference to what I'm suggesting. It's an adaptation of the Sweden model",-0.2111111111111111
375,No maids will be honest to risk their jobs. Duh.SERIOUSLY - Anyone keechew saying they believe their maid claim don't have boyfriend on weekend breaks ?,0.6
376,Corona not main reason for corona,-0.08333333333333333
377,Someone who knows media should ask Media to pose the question when these numbers will be added.,0.0
378,lulz. 31 jan oredi got report asymptomatic case in germany  -person/,0.0
379,Each day getting worse....Tmr over 300?thy long ago know got these amount of cases... time it nicely liao...,0.27499999999999997
380,Omg 287???,0.0
381,"Quote:   so the risk of transmission was always there.""Can't believe this statement",0.0
382,"OP said it could be *one of the* highest number, then it is definitely possibly true",0.35
383,What are the odds that after this we would actually rethink the way we treat our foreign workers?,-0.0625
384,"This is a fair point, likely most FW cases would have been no-case and would just recover without need of medical attention.",0.3
385,climbing up the wuhan virus league table.,0.0
386,Gold Standard drop to what standard now?Drop to CNN fake news standard since the interview,-0.125
387,say liaobetter convert the dorms to field hospitali bet a good 30%-40% infected liao,0.7
388,ex-CSMs and ex-RSMs can go there maintain order ,0.0
389,Wah.. 3 digits now. It's about time,0.0
390,Yes it's definitely needed. There will be a fair proportion of the populace fatigued by the lockdown but until there is a sustained number of very low community transmissions there's simply no other choice.,0.190625
391,"Take as no linkFound the answer. Don't know is they give up or need to hire more contact tracers""MOH said it does not currently have a breakdown of how many of these new cases are linked to clusters or unlinked""32 are dorm related. So means 88 are all outside dorm88.. huat ah!!!!Sent from GAGT using GAGT",0.18939393939393936
392,"You're not wrong, but the government opted for the economy first and it dragged on for too long. I think the CB should have been enforced earlier.",0.1125
393,Need to do contact tracing to see who the gf,0.0
394,"Simple mah, the FW situation demands their attention because it could lead to an international incident, especially with India (must please Modi and the CECA masters). Old folks? There's nobody standing up for their cause, so they are left alone since there's nothing to be gained by helping them. I guess they're no longer considered productive and past their 'Use by' dates, hence not deserving of attention.",-0.06428571428571428
395,anchluss johor and i will vote,0.0
396,"Actually might as well end BBT and less essential biz and banned jogging too.Tongue in cheek ah, if you ever caught without a mask by an officer, you start to run. Say you are jogging steadylabrudder ",-0.05555555555555555
397,"hope when all these goodies are taken away and they go back to the slum dorms, the idiots must have a way to brainwash them so that they won't ""riot"" for their ""entitlements""",-0.4
398,It seems like a case of all talk and no action,-0.05
399,"The testing process uses PCR technology, which is essentially copy pasting a target sequence of DNA many times (think billions) so that it's easier to detect and read. Main shortcomings is that one sample takes a few hours to process because the machine needs to go through many cycles of heating and cooling to do this copy pasting.

Why do we still use this? It's one of the most accurate tests out there, and I don't think we will ever sacrifice accuracy for speed.

Just my two cents.",0.26666666666666666
400,"Why would someone invest their money in a business that generates 10% profit margin instead of a business that generates 20% margin? 

Genuinely, would you invest in any sort of savings plan that gives less margin than another savings plan, all else being equal? 

You've not answered any of my questions on how this can be enforced when it comes to future constructions and developments. Yes the cost is distributed across society. How would the government enforce this cost? Increase levies and taxes against these construction and development companies? Create a price freeze that is pegged against some arbitrary or historical figure? On top of everything else, there are multiple parties involved. Dormitory owners, construction contractors, and property developers. If you force dormitory owners to absorb the cost of having more spacious lodgings and prohibit them from passing part or all of the additional cost to the construction contractor, then they will either take their money and go somewhere else, or convert their dormitories for more affluent clientele like foreign students, or pass on the cost to recruitment agents in the foreign worker's home countries, which are out of Singaporean jurisdiction. Or just charge the foreign workers more. The same sort of cycle will persist if you put the costs on the contractors, or the developers. 

If somehow these companies are able to be forced to absorb these costs and not pass them on to the consumer, then their P&L numbers go up, making them less attractive to investors, and the industry just doesn't grow. Without this growth, they will probably start cutting costs, beginning with poorer quality work or retrenchment of staff. So will they not be allowed to lay off staff as well?",0.12579365079365082
401,This is all about rubbing each shoulders all about.,0.0
402,"Bro according to your chart seems like the curve is flattening? Sorry correct me if I'm wrong!Sent from Samsung SM-N975F using GAGTnot really, need to wait and see what are the figures for the next week or so, a one day drop doesn't mean anything.",-0.153125
403,You post one lj source think can defend you? you saying teo chee hean lj source?,0.0
404,Jokecon black or whitegrey        .,-0.16666666666666666
405,Worrisome part is the stress on medical facilities.,0.0
406,Well deserved Cruise stay for our bangla heroes!!! Sinkies stay expo and camp bunk will do,0.0
407,"1,037 new coronavirus cases, bringing Singapore's total to 11,178",0.06818181818181818
408,Thank you for sharing this experience. Very nice perspective.,0.78
409,"It's literally stated there.

> The graphic below maps the main complaints and problems they came to us about in pre-covid days.

You don't always need numbers. The point is not the numbers but the fact that housing is not even a big issue for them in the first place. So it's good he left out the numbers.

As for the impact on the economy, it's not a graph so much as an illustration to demonstrate his point. There's no data.

Come on.",0.1880952380952381
410,Break your cock,0.0
411,"according to the news report, only 32 of the 120 cases found today are linked to the dormitories clusters.where's the the rest (88 cases) link to?",0.0
412,we have over 280k construction workers according to mom june 2019 data. source: -and...kforce-numbersstill a long way to go if they decide to test all of them.,-0.05
413,"If all the major dorms collapse, the repercussions will affect many other industries.

Tens of thousands of workers will suddenly be homeless and their employers will be left scrambling to look for new housing.

It's a fine line on how we gonna punish the dorm operators.",0.141504329004329
414,"Actually, the cost spent on them is little. 200k of basic 300 levy. you know much anot? The government earn 1 month 60 millions. That why they allow work to carry on. Now no choice have to stop. Thats how much they are earning per month.",0.018750000000000006
415,exploit how?,0.0
416,These bangalas have to pay for their own bills right?Charge em double,0.3
417,in b4 IBs come in to ownself pcc ownself,0.0
418,"Not sure if you are referring to me when you say ""U act like having a dorm near u is some kind of blemish"" because I did not say nor infer that.

I'm asking the poster to just take a look at the Fb comments of the article. We are only at the planning stage and look at how bad the comments are. I personally have no issue with it. But the problem that the government is going to face is not with people like me, but those who only care about themselves. Gone are the comments of ""we have to treat the FW as humans, they must have living conditions as good as ours"" to ""why is the new FW dorm going to be near my place? I dont feel safe, too many people etc etc"".

There is a large group of Singaporeans out there that will only stand up for something as long as they dont feel the effects of it. The moment the government comes up with something that they have to compromise of, all hell breaks loose.",0.11085789210789211
419,They were actually advised not to go out during weekends already - put yet MOM has to send people down to disperse them. Not sure if they were given a mask in the previous mask distribution.,-0.14305555555555555
420,"Taken today. It looks like that are building some shelters 

Also in the background you can see some floating residences. Not sure the purpose of them.",-0.25
421,these 120 mostly are bangla?,0.5
422,"Thats true!!!! Somemore 14 April reported less than 13 April, means curve flattening letwo days data you say curve flattening? you should run MOH",0.3439127604166667
423,BANGLAS SPREAD TO YOUR MAIDS.SINKIES KANNA AGAIN.,0.0
424,"Wong said that it was a very unpredictable situation. -w...n-workers/In a press conference on Apr. 9, Minister for National Development Lawrence Wong said that if he had known about how cases in foreign worker dormitories would later ""explode"" into big clusters, he would have done things differently.  ""Unfortunately, we do not have the luxury of the benefit of hindsight.""In a press conference on Apr. 9, Minister for National Development Lawrence Wong said that if he had known about how cases in foreign worker dormitories would later ""explode"" into big clusters, he would have done things differently.Wong was responding to a question asking if there anything that could have been done to avoid having to quarantine thousands of migrant workers.Cases in dormitories becoming large clusters""The virus is moving so quickly. If I'd known, I would have done things differently. But no one can tell the next step.""Wong said that it was a very ""unpredictable"" situation where the virus spreads very quickly. He pointed out that previously, there have been cases in foreign worker dormitories. However, they ""never exploded into big clusters.""""But this time it happened,"" he said.Wong also explained that a single lapse by an individual who continues to go to work, and interact with others, can easily end up spreading the virus to many others.He emphasised a need for a proper system to screen these foreign workers, and separate the sick from the healthy.To contain the spread of the virus across the dormitories, Wong said that they have to put in all the resources they can muster.Walaneh! I thought Keechiu said PAP always think 2 steps ahead???",0.022
425,"Here's an idea.  Round everyone up that is deemed 'high risk' i.e elderly, previous health concerns etc and invest in protecting those guys - round the clock care and isolation.  Let everyone else roam free and don't bother testing anyone.  Once the low risk, healthy people have herd immunity and recovered then allow the not so healthy people to come out.  Everyone will be under lock down anyway so no difference, but the healthy people can get businesses up and running and support those in need.  

The huge surge in cases that we're seeing in the dorms are clearly healthy guys with no symptoms at all, who would just recover naturally anyway.

I don't see the long term plan in place in any country right now.  It's just fire fighting.  Even China will be on the ropes again soon, it only takes 1 weak link",0.12932306255835668
426,We thought March was high...now March seems like chicken feet,-0.6
427,Cassandra Crossing in the making. An old movie....,0.1
428,"It is a possibility, if this continues. Though some people might say this is discriminatory...",0.0
429,"They gave everyone 1 reusable mask which you need to collect personally and is no longer being given out. Yet they expect everyone to use it whenever they step out. Seriously, they should apologise to the whole country for farking it up before giving new rulings every day.The virus has been around sg for 10 weeks and only now has it escalated. It points to poor management of the current PAP government. CCB!until we have not heard one single apology from the task force. very irresponsible.",-0.02982202982202982
430,Makes you wonder what it would take to give the construction industry one big reset and bring the housing prices down to more sane levels.,0.11481481481481481
431,What happened to the 46yo???he suicide?unnatural death,0.0
432,Wah.Bangla go serve NS.,0.0
433,Sarki radarSent from my Toilet Bowl using GAGT,-0.03333333333333333
434,Big if true,0.175
435,"I feel it is irresponsible of them to be there. What if they catch the virus and spread to the community? They are not medical personnel or law enforcers, isn't it unnecessary?",-0.2
436,Circuit breKer will only be in effect if it is enforced.So many sme i know are trying to justify they hve something to do w essential service and stay open.End is far from sightA lot of teekee people out there too. I saw 5 people sitting at the same table at the Kopitiam just now. None of them wearing mask and Kopitiam staff never order them sit apart cos these 5 people will just move elsewhere to continue chit chat drink beer.,0.12
437,"How does this info compared to what GKY and Lawrence Wong just stated, which is that they are not decreasing dormitory testing, but actually can actually test more now (>8000)?  


Just wondering about this because sure the number fell today, but it was still high the previous two days. So we are not exactly seeing a downward trend for dorms actually.",0.10854166666666666
438,"Given how profitable the dorm operators are, I doubt they will choose to close when there is still so much money to be made. But they will definitely try to get away by doing the bare minimum to meet the requirements, so I imagine it’s a constant cat and mouse game between them and the authorities. 

For example, we can decry cramming 20 people into 1 room as inhumane, but if they were adhering to guidelines laid out by MOM, and were cleared after inspections, but we can’t really blame the operators, can we?",-0.12142857142857144
439,nopost,0.0
440,What do these foreign agents gain from such actions? Do not know much about these things,0.025000000000000005
441,Lol construction industry buay tahan liao..Rushing them back to work..Somehow I have a feeling there will be a spike in cases soon..CheerS!!!,0.4
442,"TLDR. 
But you got caught with your hands in the cookie jar! On a global scale! 
Stop defecting the subject. 


Oh well, Jo can do what she can now. No one asked for an apology anyway. /s",-0.08333333333333333
443,I pity them ....Knn kenna exploited rike slaves.Then nao kenna rounded up rike animals.LOL!,-0.125
444,Those who are tested negativeTo send or not send them back home is another headache.House them here lots of tax payer money will be used until they can resume work.,0.0
445,"This has nothing to do with that.

And flattening the curve is meant to spread out when people get sick, not eliminate the virus.  The timeline of people getting infected will actually stretch out with quarantine.  Its literally on the diagrams of how its supposed to work.  How are people still not getting this?  The concept has been explained ad nauseum at this point.

Or are you just looking for a reason to shame people poorer than you?",-0.35714285714285715
446,Are these people mad?What do you think?,0.0
447,"Finally we are at this question! We are in fact consuming products and services based on FW! Who do you think construct our buildings, maintain our roads, waters the flowers on the ECP etc.",0.0
448,Imagine each dorm is a diamond princess,0.0
449,"Yes, too late. Our gov reactive, always three steps behind.Too little too lateLim tean is the only hero",-0.1625
450,And my argument is that they are downplaying this very fact by splicing out FW who are living amongst us out of this dataset.,0.2
451,"Someone is sitting around, tired of jackin off, and now graduated to trolling.",-0.4
452,Why is FW dorm an issue? Didn't Josephine Teo say nobody demanded an apology? /s,0.0
453,"I mean I understand the dormitory clusters and how they might have happened, but look at the travel history of some of these patients.

Case 1121, who is 66 years old, traveled to Argentina, Hungary, Chile and the US?! WTF!!",-0.3229166666666667
454,The NSF will babysit them?,0.0
455,Remember when triple digit increases were a lot?,0.0
456,">but its so disingenuous to separate the local and foreign cases and say ""hey local cases gone down, we did it boys!"" like it or not these foreign workers are part of the sg community and 1 more case is 1 more case no matter what, and it brings greater risk to the community. so it's not ""14 local cases today"", it's 942 new cases.

We can do both. The dorms aren't going to be a similar transmission environment to the rest of society and it's disingenuous to fold them into the other cases, just as it was disingenuous to fold the Diamond Princess into Japan's cases. 

It's good that we're seeing a drop in local transmission. Hopefully this continues. Hopefully our measures are working. It's bad that we're seeing a lot of cases emerging from the dormitories. There's definitely a great deal of infection risk there, so hopefully the mitigation factors (e.g. transferring those who test negative out) will start kicking in soon. Some of this might be a function of the fact that they have been focusing fire on testing in the dormitories. Hopefully they all get the care they need.",0.09217171717171718
457,So much area cleaning done for this wayang,0.2
458,Errrr....healthcare frontline kena CB deep deep by FOOL GOLD standard authorities,0.0
459,so early todaySent from LGE LG-H990 using GAGT,0.1
460,Do we really need a pandemic to find  out those things we need improving?,0.2
461,"By ""right"", our numbers ought to be coming down.Already like 1 month since all those drinking holes, cinemas etc closed.No joke it's been 1 month  (25th Mar).That just means anything that's half fark doesn't work at all.  Confirm wont go zero immediately. Look at Malaysia, they also lockdown longer and stricter than us but now still have two digits figure. Can flatten is good already. Until got vaccine then will be zero. If not just have to wear mask and not socialise and no entertainment until next year or when vaccine is out.",0.20476190476190476
462,Bro welcome back!  ,0.4
463,"The following mini-sters has failed badly and has proven inept given the uncontrollable situation today:Lee Hsien Loong - Played down COVID19 telling SG that its not as serious and No need for mask if one is well. Clearly mis-informing the public when situation was brewing.GAN KIM YONG aka Kan Bo Yong - Totally reactive and has not shown any quality as a Task Force leader, let alone declaring it as ""Mission Impossible"". Not to mention all the lapses in MOH under his watch.Lawrence Wong - Admitted that luxury of foresight will help him rollout effective measures. Josephine Teo - Failed to flag dormitory condition as a hotbed for CORVID19 as early as Feb20; exposing 200k FW to the virusChan Chuan Seng.- Failed to cater enough Masks for SG as part of Total defense.Still think SG leaders are doing a good job in controlling the COVID19? They are only good at giving out our reserve money hoping COVID19 will disappear by itself just like SARS.",-0.0641975308641975
464,You can see all the data in the [MOH situation report](/) (click on Summary Table). It's roughly 50-50 linked vs unlinked.,-0.1
465,"I didn't read the post that Ben Leong was replying to, but I'm curious where did the Legal vs Illegal point come from because I didn't see it in the abstract?",-0.13333333333333333
466,Lol you don't believe?🤣no source want to POFMA ah guigot source say wait for better source,0.65
467,"One of my gripes with this sub - the opinions of this sub (especially those relating to policy) does not represent the opinion of the majority. Often if it's the opinion of the majority, then the status quo won't be status quo. Govt is a representation of society - we elect our leaders, the public servants working on policies are a part of our society. I believe change in government policy starts from the bottom, not the top. The top only takes cues from what the population wants and implement the policies accordingly",0.2857142857142857
468,"This is how I see it as well. The daily report is also taking care to highlight the proportion of cases that are dorm/foreign worker related compared to those that are not, and if you look at the true community transmission cases they are being kept quite constant. 

Dorm numbers shooting up are expected and will likely continue, but as long as they are quarantined (and properly cared for of course) their big numbers are not actually contributing to community spread. It's almost like a battle on two fronts.",0.019999999999999997
469,See Jo Teo stand so far behind. Can see that she is really scare poor cameraman ,-0.125
470,First!!!!!!,0.95367431640625
471,but wrong....Sorry i eat my words. Didn't know someone better than Rahman existed,0.5
472,"Wah okok. going to cost more but i think better to be safe then sorry in this case. Stop at sembawang or canberra MRT to take lor. cost less. minister say liao. Treat everyone as infected. stay safe man!My monkey has psychic ability, if you mess with him, he will fark you. HardwareZone Forums app",0.13854166666666667
473,[Photographic reproduction of S11 dormitory conditions](-Slaveshipposter_%28cropped%29.jpg),0.0
474,They still collecting dorm rent  ,0.0
475,Like those seesaw up one day down the next and up again.I think it depends on how many FWs they tested for the day.....?  ,0.11481481481481481
476,"The SAF will be temporarily housing about 1,300 foreign workers at parts of Jurong Camp II and Bedok Camp II, at the request of Ministry of National Development, as part of measures to fight the spread of #COVID19 during the circuit breaker period. The premises are currently unused and not required for any of the SAFs operational activities.Strict health safety measures, such as staggered meal timings, twice-daily temperature checks and safe distancing, will be in place to ensure the safety of both SAF personnel as well as the workers. book in loh!!!",0.212890625
477,pls dont be lazy and do some reading upit has already been proven that the elderly are most vulnerable and susceptible due to existing health conditions and most of these FT workers are generally young and fit physically,0.078125
478,">Enough is enough. Open the gyms!! Singapore should just carry on with life, it doesn't look deadly as those who are infected have recovered, even without a vaccine... treat it like another flu... Prolong living in isolation is equally stressful and many have become jobless. It looks like targeting zero infection is not possible at this point in time. Life have to go on, the economy cannot be at a standstill anymore. I also want to look like zyzz not some skinny fuck

Did you just compare covid to the flu?",-0.01428571428571429
479,"Should alrdy ask them go back their homes, reduce human density here.Also can stop spending monies on dem.",0.0
480,where is the sauce?,0.0
481,"after we know more about the virus, can we better decide on the use of the masks.in the early stages we do not know much about the virus yet.if it was going to be a longdrawn war with a deadly enemy, you wont want to expend all your ammo in the first day.this is a basic step in any novel virus management.of course, now we have the benefit of hindsight. and people find it very easy to criticise what should be done in the past. something like after fighting an enemy and then you realise you should have used this strategy from the start.I see you skipped all the other parts...The mask issue ish one thing... most ppl already knew/felt what was the real issue, although the recent FB saga revealed a lot more.It ish the garment's attitude and focus. If they started out and maintained seriousness in the issue and tried real hard, even if they did not meet some targets, they will not suffer that much flake.",0.13338888888888892
482,This is a good wake call for the peasants.,0.7
483,"Exactly, Im no expert but I always felt that a lockdown without aggressive mass testing to isolate as many cases as possible is just not optimal",0.125
484,"Exactly. Sweden is the only country which seems to be doing that now. We were doing that but it remains to be seen if the government will give in to the panic when circuit breaker is supposed to end.

It is sadly such a failing of humanity to swing from one extreme to another instead of reasoning with uncertainty. Back when it first started some people already predicted it was going to be bad and were calling for stronger measures. But the experts and everybody else just ignored it and you would get laughed at for wearing masks.

Now there are signs it is not as deadly as we thought and that contact tracing and social distancing seems to be sort of good enough to keep growth low and again there is no room for consideration. We need to SHUT DOWN EVERYTHING until a vaccine is found and anyone who says otherwise is a literally Donald Trump.",0.05376984126984128
